,id,cliente_id,direccion_adicional_id,tipo_falla,descripcion,estado,created_at,updated_at
763,764,48,48,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-11-12 12:07:00,2023-11-12 13:03:00
764,765,59,59,conectividad,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-11-13 16:00:00,2023-11-13 18:31:00
765,766,41,41,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-11-17 23:28:00,2023-11-18 04:39:00
766,767,56,56,otro,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-11-17 08:35:00,2023-11-17 11:14:00
767,768,41,41,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-11-15 17:21:00,2023-11-15 18:39:00
768,769,42,42,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2023-11-15 08:08:00,2023-11-15 10:00:00
769,770,15,15,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-11-12 22:22:00,2023-11-12 23:24:00
770,771,21,21,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2023-11-15 16:39:00,2023-11-15 22:18:00
771,772,21,21,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-11-12 21:43:00,2023-11-13 03:00:00
772,773,36,36,software,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-11-15 04:15:00,2023-11-15 08:13:00
773,774,4,4,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2023-11-14 01:53:00,2023-11-14 06:15:00
774,775,61,61,hardware,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-11-18 04:58:00,2023-11-18 08:20:00
775,776,46,46,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-11-17 04:31:00,2023-11-17 08:53:00
776,777,3,3,conectividad,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-11-17 03:16:00,2023-11-17 05:54:00
777,778,24,24,conectividad,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-11-25 06:05:00,2023-11-25 07:24:00
778,779,58,58,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-11-22 17:15:00,2023-11-22 20:18:00
779,780,70,70,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-11-20 15:27:00,2023-11-20 18:19:00
780,781,30,30,conectividad,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2023-11-22 04:22:00,2023-11-22 04:39:00
781,782,17,17,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-11-24 10:41:00,2023-11-24 14:46:00
782,783,30,30,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-11-28 19:45:00,2023-11-28 23:00:00
783,784,44,44,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-12-01 16:42:00,2023-12-01 19:55:00
784,785,59,59,otro,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2023-12-01 19:15:00,2023-12-01 21:10:00
785,786,4,4,software,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2023-11-29 20:06:00,2023-11-29 21:12:00
786,787,41,41,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2023-12-02 19:52:00,2023-12-02 22:02:00
787,788,56,56,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-12-02 05:40:00,2023-12-02 08:57:00
788,789,37,37,otro,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2023-12-02 04:52:00,2023-12-02 08:35:00
789,790,63,63,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-12-01 18:44:00,2023-12-01 20:28:00
790,791,12,12,software,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-11-30 10:13:00,2023-11-30 14:14:00
791,792,35,35,otro,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-12-02 09:11:00,2023-12-02 12:27:00
792,793,59,59,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-11-26 04:27:00,2023-11-26 06:49:00
793,794,70,70,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-11-29 17:23:00,2023-11-29 20:16:00
794,795,17,17,software,Los dispositivos no pueden conectarse a la red Wi-Fi o la señal es muy débil en ciertas áreas.,resuelto,2023-11-28 18:15:00,2023-11-28 22:47:00
795,796,12,12,software,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-11-28 12:26:00,2023-11-28 13:31:00
796,797,9,9,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-12-01 05:12:00,2023-12-01 05:35:00
797,798,30,30,software,El cliente activó un filtro parental o de contenido que está bloqueando el acceso a sitios web válidos.,resuelto,2023-11-30 20:27:00,2023-12-01 02:15:00
798,799,69,69,otro,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-11-30 13:28:00,2023-11-30 16:35:00
799,800,35,35,hardware,El router no recibe energía debido a un adaptador defectuoso o toma de corriente fallida.,resuelto,2023-11-27 14:27:00,2023-11-27 15:04:00
800,801,2,2,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-12-01 05:15:00,2023-12-01 05:57:00
801,802,41,41,conectividad,"El tiempo de respuesta (ping) a los servidores es muy alto, causando retraso en juegos en línea o videollamadas.",resuelto,2023-11-29 11:07:00,2023-11-29 14:24:00
802,803,52,52,otro,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2023-11-26 12:26:00,2023-11-26 16:10:00
803,804,30,30,otro,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-11-26 12:36:00,2023-11-26 15:21:00
804,805,22,22,otro,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-12-09 04:04:00,2023-12-09 07:52:00
805,806,14,14,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-12-05 14:31:00,2023-12-05 19:08:00
806,807,56,56,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2023-12-06 21:45:00,2023-12-06 23:59:00
807,808,38,38,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-12-04 12:01:00,2023-12-04 17:20:00
808,809,21,21,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-12-09 06:12:00,2023-12-09 12:09:00
809,810,68,68,otro,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-12-04 01:36:00,2023-12-04 03:27:00
810,811,4,4,conectividad,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-12-10 20:11:00,2023-12-11 02:01:00
811,812,44,44,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-12-11 20:42:00,2023-12-12 02:15:00
812,813,29,29,hardware,El router no logra obtener una dirección IP o autenticarse con la red del proveedor.,resuelto,2023-12-14 15:18:00,2023-12-14 16:14:00
813,814,60,60,conectividad,Interrupción del servicio debido a trabajos de mantenimiento planificados en la red.,resuelto,2023-12-16 06:47:00,2023-12-16 09:16:00
814,815,13,13,software,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-12-15 15:21:00,2023-12-15 20:47:00
815,816,9,9,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-12-15 20:03:00,2023-12-16 00:07:00
816,817,52,52,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-12-10 10:43:00,2023-12-10 12:50:00
817,818,57,57,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2023-12-15 12:33:00,2023-12-15 17:52:00
818,819,43,43,conectividad,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-12-16 17:57:00,2023-12-16 22:57:00
819,820,37,37,hardware,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-12-13 23:56:00,2023-12-14 01:13:00
820,821,42,42,conectividad,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-12-15 18:36:00,2023-12-15 23:23:00
821,822,56,56,conectividad,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-12-19 15:59:00,2023-12-19 21:53:00
822,823,6,6,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2023-12-22 12:51:00,2023-12-22 17:33:00
823,824,65,65,hardware,La velocidad de descarga o subida es significativamente menor a la contratada en pruebas de velocidad (speed test).,resuelto,2023-12-22 00:48:00,2023-12-22 03:48:00
824,825,37,37,software,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-12-22 18:30:00,2023-12-22 21:02:00
825,826,39,39,hardware,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-12-18 05:11:00,2023-12-18 06:06:00
826,827,11,11,conectividad,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-12-21 07:42:00,2023-12-21 11:13:00
827,828,12,12,software,"En casas grandes o con muchas paredes, la señal Wi-Fi no llega a todas las habitaciones.",resuelto,2023-12-18 22:17:00,2023-12-19 01:24:00
828,829,11,11,software,"Muchos dispositivos conectados simultáneamente en el domicilio del cliente, agotando el ancho de banda disponible.",resuelto,2023-12-17 00:04:00,2023-12-17 03:56:00
829,830,13,13,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-12-20 11:56:00,2023-12-20 17:22:00
830,831,22,22,conectividad,"Los usuarios no pueden acceder a sitios web por nombre de dominio, pero sí por dirección IP.",resuelto,2023-12-17 23:49:00,2023-12-18 04:12:00
831,832,37,37,software,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-12-21 14:04:00,2023-12-21 14:53:00
832,833,41,41,conectividad,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2023-12-19 13:11:00,2023-12-19 15:28:00
833,834,58,58,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-12-17 02:07:00,2023-12-17 07:40:00
834,835,60,60,hardware,El cliente no puede conectar su red privada virtual (VPN) a través del servicio de internet.,resuelto,2023-12-21 11:21:00,2023-12-21 16:28:00
835,836,24,24,hardware,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-12-20 17:34:00,2023-12-20 19:56:00
836,837,69,69,hardware,El cliente no tiene acceso a internet no hay luz en el router o el LED de internet está apagado. No se detecta señal en el ONT/Módem.,resuelto,2023-12-23 10:47:00,2023-12-23 16:42:00
837,838,33,33,hardware,"El equipo provisto por la empresa (router, ONT) presenta luces de error, no enciende o no distribuye IP.",resuelto,2023-12-23 15:45:00,2023-12-23 18:02:00
838,839,64,64,conectividad,Daño o sustracción de cables o equipos de red en la infraestructura del proveedor.,resuelto,2023-12-22 20:10:00,2023-12-22 22:47:00
839,840,44,44,software,La conexión a internet se pierde y se recupera repetidamente en intervalos cortos. El LED de internet del router parpadea constantemente o cambia de estado.,resuelto,2023-12-23 19:38:00,2023-12-24 00:45:00
840,841,46,46,conectividad,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-12-18 18:23:00,2023-12-19 00:07:00
841,842,69,69,hardware,El equipo del cliente requiere una actualización de firmware o software para un rendimiento óptimo.,resuelto,2023-12-24 17:31:00,2023-12-24 21:26:00
842,843,59,59,software,"El cliente no puede acceder a una o varias páginas web o servicios en línea, mientras que otros funcionan con normalidad.",resuelto,2023-12-28 11:38:00,2023-12-28 13:41:00
843,844,6,6,otro,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-12-29 05:03:00,2023-12-29 09:37:00
844,845,10,10,otro,El servidor al que se conecta el cliente está experimentando alta demanda o problemas técnicos.,resuelto,2023-12-26 17:03:00,2023-12-26 22:25:00
845,846,67,67,hardware,"El cableado interno (Ethernet, coaxial, fibra) en el domicilio del cliente está visiblemente dañado o desconectado.",resuelto,2023-12-26 05:38:00,2023-12-26 06:52:00
